lz_id,lz_status,lz_name,lz_city,lz_county,lz_state,lz_zip,lz_country,lz_type,lock_group_id,added_id,added_time,update_id,update_time,lz_id,address1,address2,cap_trauma,cap_cardiac,cap_stroke,cap_ob,cap_burn,cap_ped,main_phone,ed_phone,icu_phone,ccu_phone,sec_phone,ed_contact,icu_contact,ccu_contact,sec_contact,sec_freq,ground_name,ground_phone,exterior,faa_nav_id,nav_id,comm_channel,awos,nav_freq,lat_dec,lon_dec,lz_desc,hazards,app_dep,dimensions,max_weight,surface,windsock,elevation,lighting,fuel,ifr,nav_id_alt,lat_dec_alt,lon_dec_alt,desc_alt,comments
6159,1,"CAL6 - Calhoun County, FL",Blountstown,,FL,,,2,0,2071,2015-12-11 16:04:43,2071,2015-12-13 08:17:16,6159,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.442167,-85.069667,Calhoun County Bus Barn,dusty,,300&#039; x 90&#039;,,asphalt,no,89,no,0,0,,0,0,,
6160,1,"CAL7 - Calhoun County, FL",Blountstown,,FL,,,2,0,2071,2015-12-11 16:07:13,2071,2015-12-13 08:17:32,6160,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.407491,-85.062266,Calhoun County Prison,,,420&#039; x 410&#039;,,sod,no,63,no,0,0,,0,0,,
6161,1,"CAL8 - Calhoun County, FL",Blountstown,,FL,,,2,0,2071,2015-12-11 16:09:34,2071,2015-12-13 08:17:49,6161,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.431667,-85.094167,OPen area at Emergystat office,,,116&#039; x 130&#039;,,sod,no,103,no,0,0,,0,0,,
6162,1,"CAL9 - Calhoun County, FL",Blountstown,,FL,,,2,0,2071,2015-12-11 16:13:03,2071,2015-12-13 08:18:25,6162,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.357764,-85.06894,Ball field at Hugh Creek Library,,,340&#039; x 290&#039;,,sod,no,47&#039;,no,0,0,,0,0,,
6141,1,Camp Blanding TMC,Stark,,FL,32091,,1,0,2069,2015-12-11 11:19:38,2069,2015-12-11 11:19:38,6141,5629 State Rd. 16 West,"Bldg #2300, Camp Blanding",0,0,0,0,0,0,904-682-3454,,,,,,,,,,,,,,H2CB,,,,29.975568,-81.983687,"2 30X30 Lighted Concrete pads immediately South of TMC bldg connected by concrete walkway. TMC sits immediately west of fire station less than 1/8 mile east of parade ground, 1/4 mile N of Kingsley lake and 2 miles West of Blanding AAF(K2CB) Large open field LZ37",In R2903/4,E-W,30X30,,Yes,Yes,,Yes,0,0,,0,0,,
6283,1,Campbellton Graceville  Hospital,Graceville,,FL,,,1,0,2071,2015-12-20 09:50:38,2071,2015-12-20 09:50:38,6283,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.963434,-85.50743,field on West side of hospital,Light poles on North edge of field,,120' x 200',,sod,no,169',no,0,0,,0,0,,
2178,1,Cape Canaveral Hospital,Cocoa Beach,,FL,32931,,1,0,25,2013-10-19 14:11:52,25,2013-10-19 14:11:52,2178,701 WEST COCOA BEACH CAUSEWAY,,0,0,0,0,0,0,,,,,,,,,,,,,,,1FL8,,,,28.360975,-80.622217,Elevated pad NE side of hospital. Hospital on the north side of the causeway. Pad is extended over the water.,Hospital building SW of pad.,,50x50,,concrete,yes,,yes,0,0,,0,0,,
2143,1,Cape Coral Hospital,Cape Coral,,FL,33990,,1,0,25,2013-10-18 14:08:35,1509,2015-02-25 07:42:27,2143,636 DEL PRADO BLVD,,0,0,0,0,0,0,239-424-3676,,,,,,,,,,,,,,FD66,,,,26.638644,-81.941361,CIRCULAR (RINGED) HELIPAD EAST SIDE OF HOSPITAL....5 STORY BLDG AT ITS TALLEST...SECURITY SECURES PAD,&quot;***HAZARD***HIGH TENSION POWER LINES RUNNING NORTH TO SOUTH NEXT TO 6 LANE ROADWAY,,50x50,,concrete,yes,,yes,0,0,,0,0,,
2144,1,Capital Regional Medical Center,Tallahassee,,FL,32308,,1,0,25,2013-10-18 14:12:38,2074,2015-12-04 13:18:11,2144,2626 Capital Medical BLVD,,0,0,0,0,0,0,850-325-5017,,,,,,,,,,,,,,,,,,30.475928,-84.230994,Ground pad east side of hospital,Power lines and trees south of pad. Buildings west and north of pad.,,,,concrete,yes,,yes,0,0,,0,0,,
32192,1,CAPR - ISLE OF CAPRI FIRE STATION,Naples,,FL,34113,,2,0,3011,2017-10-16 16:30:47,3011,2019-11-09 17:13:50,32192,175 Capri Blvd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,25.984333,-81.727667,,"Pier along NW approach end. 
High vegetation and building obstruction on S and E side&#044;
During day operations&#044; watch for bystanders and kayaks.","Pier along NW approach end. 
High vegetation and building obstruction on S and E side&#044;
During day operations&#044; watch for bystanders and kayaks.",,,,,,,0,0,,0,0,,
32209,1,CARN - CARNESTOWN  Day ONLY,CARNESTOWN,,FL,,,2,0,3011,2017-10-16 16:56:51,3011,2018-04-27 22:31:21,32209,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,25.9083,-81.358837,,Restricted LZ with tower S of landing site,,,,,,,,0,0,,0,0,,
2146,1,Central Florida Regional Hospital,Sanford,,FL,32771,,1,0,25,2013-10-18 14:29:49,25,2013-10-18 14:29:49,2146,"1401 WEST SEMINOLE BLVD SANFORD, FL",,0,0,0,0,0,0,813-402-1829,,,,,,,,,,,,,,2FA8,,,,28.813444,-81.283175,Ground pad south of hospital south side of lake,"Wires east, light poles west, buildings north and south of pad.",,40x40,,Concrete,yes,,yes,0,0,,0,0,,
32955,1,Chiefland Rescue 7,Chiefland,,FL,,,2,0,1049,2018-08-26 18:30:20,1049,2018-08-26 18:30:20,32955,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,29.477667,-82.860333,,,,,,,,,,0,0,,0,0,,
5566,1,Citrus Memorial Hospital,INVERNESS,,FL,,,1,0,1484,2015-04-23 08:12:18,1484,2015-04-23 08:12:18,5566,502 West Highland Blvd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,28.833566,-82.33561,,,,,,,,,,0,0,,0,0,,New Elevated Helo Pad on East side of Hospital
2148,1,Cleveland Clinic Florida Hospital,Weston,,FL,33331,,1,0,25,2013-10-18 15:05:34,2070,2016-02-11 10:47:53,2148,3100 Weston Road,,0,0,0,0,0,0,954-689-5000,954-689-5901,,,954-659-5025,Nursing Supervisor,,,,,,,,,FD13,,,,26.082319,-80.365686,Ground pad west of hospital west of i75,Trees west of pad&#044; building east of pad,,65x65,,concrete,yes,,yes,0,0,,0,0,,
2150,1,Community Hospital of New Port Richey,New Port Richey,,FL,34656,,1,0,25,2013-10-18 15:16:23,1459,2015-01-28 13:29:06,2150,5637 MARINE PKWY,,0,0,0,0,0,0,727-845-9128,,,,,,,,,,,,,,FL30,,,,28.235142,-82.722353,Ground pad west of hospital west of school,30&#039; SCHOOL 2000&#039; E; 175&#039; TWR 900&#039; E; 50&#039; BLDG 200&#039; E 14&#039; BLDG 175&#039; SW; 190&#039;TWR 3000&#039; S.,,60x60,,Concrete,yes - top west side of hospital,25&#039;,yes,0,0,,0,0,Parking Lot on South side of Hospital  Call FD for LZ.,
32194,1,CORK - CORKSCREW RD.,Naples,,FL,,,2,0,3011,2017-10-16 16:33:11,3011,2018-04-27 12:34:51,32194,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.451667,-81.564667,,Powerlines south and East of bend,,,,,,,,0,0,,0,0,,
32188,1,CPEL - CALUSA PARK ELEMENTARY SCHOOL,Naples,,FL,34104,,2,0,3011,2017-10-16 16:26:39,3011,2019-11-09 17:14:54,32188,4600 Santa Barbara Blvd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.1435,-81.715667,,"Soccer field S of school
Powerline W along Santa Barbara Blvd.","Soccer field S of school
Powerline W along Santa Barbara Blvd.",,,,,,,0,0,,0,0,,
32172,1,CPMS - CYPRESS PALM MIDDLE SCHOOL,Naples,,FL,34120,,2,0,3011,2017-10-13 20:43:13,3011,2019-11-09 17:15:37,32172,4255 18th Ave NE,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.265467,-81.522412,,,,,,,,,,0,0,,0,0,,
2151,1,De Soto Memorial Hospital,Arcadia,,FL,34266,,1,0,25,2013-10-18 15:20:07,25,2013-10-18 15:20:07,2151,900 N. ROBERT AVE,,0,0,0,0,0,0,863-993-7697,,,,,,,,,,,,,,FD85,,,,27.227906,-81.849717,Ground pad NE of hospital NE of town,55' TV TWR 185 DEG S; AND 300' RDO TWR 260 DEG 1/4 MILE,,70x45,,concrete,yes,,yes,0,0,,0,0,,
2152,1,Delray Medical Center,Delray Beach,,FL,33484,,1,0,25,2013-10-18 15:24:39,25,2013-10-18 15:24:39,2152,5352 LINTON BLVD,,0,0,0,0,0,0,561-495-3222,,,,,,,,,,,,,,48FD,,,,26.435894,-80.126939,Circular ground pad SE side of hospital,130 FT TOWER 800 FT WSW OF PAD,,40x40,,concrete,yes,,yes,0,0,,0,0,,
2153,1,Destin Emergency Care Center,Destin,,FL,32541,,1,0,25,2013-10-18 15:36:55,25,2013-10-18 15:36:55,2153,496 AIRPORT ROAD,,0,0,0,0,0,0,850-685-3195,,,,,,,,,,,,,,22FD,,,,30.393856,-86.471428,Ground pad SE side of hospital.,"Building west, trees south of pad. Inside traffic pattern of Destin Airport",,20x20,,Concrete,yes,,yes,0,0,,0,0,,ALL DEPT HELOS CTC EGLIN CLNC DLVY ON 121.6 OR 122.7
2265,1,Doctors Hospital,Bonifay,,FL,32425,,1,0,25,2013-10-20 17:30:22,25,2013-10-20 17:30:22,2265,P. O. BOX 188,,0,0,0,0,0,0,,,,,,,,,,,,,,,7FD5,,,,30.761289,-85.682358,Ground pad NE side of hospital. Hospital south of i10 and south of town,Trees west and east of pad. Lights on exit ramp for i10. Building west of pad,,45x45,,Asphalt,Yes,,Yes,0,0,,0,0,,
2154,1,Doctors Memorial Hospital,Perry,,FL,32347,,1,0,25,2013-10-18 16:37:04,25,2013-10-18 16:37:04,2154,333 N BYRON BUTLER PKWY,,0,0,0,0,0,0,850-584-0856,,,,,,,,,,,,,,0FA2,,,,30.119419,-83.592739,Ground pad south of hospital west side of town.,"Trees south, east, and west of pad. Hospital entrance building north of pad. 20 ft. pole, lighted, 100 ft. from runway",,50x50,,concrete,yes,,yes,0,0,,0,0,,
2155,1,Dr. P. Phillips Hospital/ Sand Lake Health Center,Orlando,,FL,32819,,1,0,25,2013-10-18 16:49:01,25,2013-10-18 16:49:01,2155,9400 Turkey Lake Road,,0,0,0,0,0,0,317-841-5477,,,,,,,,,,,,,,FD99,,,,28.429581,-81.477092,Ground pad east side of hospital. Hospital west of i4 and east of Sand Lake.,Trees north and southeast of pad,,33x33,,concrete,yes,,yes,0,0,,0,0,,
6104,1,Ed Fraser Memorial Hospital,MacClenny,,FL,32063,,1,0,2073,2015-12-03 08:32:44,2069,2015-12-03 21:05:33,6104,153 N. 3rd St.,,0,0,0,0,0,0,904-259-3151,,,,,,,,,,,,,,None,,,,30.284716,-82.119229,Fenced Small pad with high barriers (trees) East&#044; West&#044; and South,Trees surrounding landing area. Elevated Pad lights.,,30X30,,asphalt/concrete,no,,yes,0,0,,0,0,,
32170,1,EGEN - 7-11,Naples,,FL,,,2,0,3011,2017-10-13 20:37:00,3011,2019-09-29 16:54:37,32170,14344 Immokalee Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.291768,-81.593621,EGEN,"Powerlines W and N
Road signs on access road",Powerlines W and N,,,,,,,0,0,,0,0,,Land aircraft on access road east of store.  **Note road signs on access road.
5372,1,Englewood Community Hospital,Englewood,,FL,,,1,0,1521,2015-03-04 09:57:15,1521,2015-03-04 09:57:15,5372,700 MEDICAL BLVD,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.949964,-82.326506,,,,,,,,,,0,0,,0,0,,ONE STORY TAN BLDG. Gound pad on the north side of the hospita. CAPABLE OF CARDIAC CATH. AND LIMITED VASCULAR SURGERYl.
32169,1,ESEL - ESTATES ELEMENTARY SCHOOL,Naples,,FL,34120,,2,0,3011,2017-10-13 20:32:07,3011,2018-04-27 12:42:05,32169,5945 Everglades Blvd N,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.339578,-81.547482,ESEL,,,,,,,,,0,0,,0,0,,
32175,1,FBAC - FIRST BAPTIST ACADEMY,Naples,,FL,34109,,2,0,3011,2017-10-13 20:47:25,3011,2019-11-09 17:17:13,32175,3000 Orange Blossom Dr,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.232833,-81.7565,,Tall power lines along Livingston Rd.,Tall power lines along Livingston Rd.,,,,,,,0,0,,0,0,,
32662,1,FBCH - First Baptist Church / Vanderbilt Dr.,naples,,FL,,,2,0,3011,2018-04-11 20:20:29,3011,2018-04-11 20:20:29,32662,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.323833,-81.818,First Baptist Church,"Powerline along Vanderbilt Beach Dr.. 
Tree in center of field.","Powerline along Vanderbilt Beach Dr.. 
Tree in center of field.",,,,,,,0,0,,0,0,,
32789,1,FBCH - Grace Classical Academy,Bonita Springs,,FL,34134,,2,0,3011,2018-04-27 12:46:47,3011,2019-11-09 17:33:55,32789,3971 Via Del Rey,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.323833,-81.817833,,,,,,,,,,0,0,,0,0,,
2156,1,Fishermen's Hospital,Marathon,,FL,33050,,1,0,25,2013-10-18 16:54:02,2070,2016-02-12 15:28:16,2156,3301 OVERSEAS HIGHWAY,,0,0,0,0,0,0,305-289-6409,305 289-6416,,,,,,,,,,,,,10FL,,,,24.70995,-81.093947,Ground pad SE corner of hospital.,Trees south and east of pad. Containment bins 300&#039; NE of pad.  Large power lines 1/2 mile north along US1.  Several 200-300&#039; towers in the vicinity.,,100x100,,Asphalt,yes,,yes,0,0,,0,0,,
2158,1,Flagler Hospital,St Augustine,,FL,32086,,1,0,25,2013-10-18 17:05:09,2069,2015-12-03 21:08:44,2158,400 HEALTH PARK BOULEVARD ST,,0,0,0,0,0,0,904-825-4418,,,,,,,,,,,,,,38FL,,,,29.861933,-81.316789,Ground pad south of hospital west side of river,Trees south and east. Buildings north and west,,60x60,,Concrete,yes,,yes,0,0,,0,0,,
32180,1,FLEI - FLEISCHMANN PARK,Naples,,FL,34102,,2,0,3011,2017-10-13 20:58:12,3011,2019-11-09 17:17:47,32180,1600 Fleischmann Blvd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,26.166996,-81.792737,,Tall Flood lights all quadrants,Tall Flood lights all quadrants,,,,,,,0,0,,0,0,,
6358,1,Florida Hospital Altamonte,Altamonte Springs,,FL,32701,,1,0,2064,2016-02-02 10:23:40,2081,2017-08-20 14:25:05,6358,,,0,0,0,0,0,0,407-767-2230,,,,,,,,,,,,,,01FD,Ch. 12-G 800,,,28.666679,-81.36969,Ground Level North side of hospital,200ft cell phone tower 100meters west of the helipad,from North to South,110x110,,concrete,yes,86,perimeter,0,0,,0,0,,
5272,1,Florida Hospital Apopka,Apopka,,FL,32703,,1,0,1448,2015-01-26 11:37:28,1448,2015-01-26 11:37:28,5272,201 North Park Ave.,,0,1,0,0,0,0,,,,,407-303-1610,,,,Florida Hospital,,,,,,,,,,28.6815,-81.5075,"350' east north east of hospital. Bordered on east and north by grass field, and south and west by trees.",,,40' X 40',,Concrete,yes,Gnd Level,LED,0,0,,0,0,,
5281,1,Florida Hospital Connerton (Land O Lakes),Land O Lakes,,FL,,,1,0,1459,2015-01-28 14:41:04,1459,2015-01-28 14:41:04,5281,9441 Health Center Drive,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,28.295399,-82.489961,No Helipad at this location.  Call FD to establish an LZ.,,,,,,,,,0,0,,0,0,,
2160,1,Florida Hospital De Land/ West Volusia Memorial,De Land,,FL,32720,,1,0,25,2013-10-18 17:22:07,271,2015-05-05 09:48:02,2160,701 W PLYMOUTH AVE,,0,0,0,0,0,0,386-943-4810,,,,,,,,,,,,,,2FD9,,,,29.044608,-81.317825,Ground pad north of hospital.,Trees east and west of pad. Buildings south of pad. Hospital near approach/departure paths for De Land Airport.,,112x92,,concrete,yes,,yes,0,0,,0,0,,
2161,1,Florida Hospital East,Orlando,,FL,32822,,1,0,25,2013-10-18 17:29:23,25,2013-10-18 17:29:23,2161,7727 Lake Underhill Rd,,0,0,0,0,0,0,407-303-5612,,,,,,,,,,,,,,FD36,,,,28.541228,-81.279933,Ground pad north of hospital. Hospital east of Orlando Exec Airport SW of HWY 408 and 417 intersection.,buildings south of pad. tree east of pad,,50x50,,asphalt,yes,,yes,0,0,,0,0,,
5363,1,Florida Hospital Heartland (Sebring),Sebring,,FL,,,1,0,1509,2015-02-25 07:20:56,2081,2015-12-08 20:04:06,5363,4200 Sun N Lake Blvd,,0,0,0,0,0,0,,,,,,,,,,,,,,,FA52,,,,27.538027,-81.509262,SMALL HELIPAD NW SIDE OF HOSP.  HOSPITAL HAS SPOT LIGHT FOR HELIPAD.  3 STORY T-SHAPED BUILDING.,TREES TO WEST. SMALL TOWER ON TOP OF HOSP. TALL TOWER NE OF HOSP.,,,,,,,,0,0,,0,0,,
5374,1,Florida Hospital Kissimmee,Kissimmee,,FL,,,1,0,1521,2015-03-04 10:35:51,2081,2015-12-08 19:25:56,5374,200 Hilda St,,0,0,0,0,0,0,,,,,,,,,,,,,,,85FD,,,,28.315387,-81.405963,,,,,,,,,,0,0,,0,0,,HELIPAD IN BACK OF HOSP.CONTACT FLORIDA FLIGHT WITH ETA 407-330-161. USED TO BE CALLED KISSIMMEE MEMORIAL HOSPITAL. Orthopedics limited.
2165,1,Florida Hospital Kissimmee,Kissimmee,,FL,,,1,0,25,2013-10-19 12:37:10,271,2015-05-05 09:46:08,2165,,,0,0,0,0,0,0,,,,,,,,,,,,,,,85FD,,,,28.315381,-81.405961,Ground pad south side of hospital. Hospital NE of Kissimmee airport,Trees south and east of pad. Building north of pad.,,25x25,,concrete,yes,,yes,0,0,,0,0,,
2166,1,Florida Hospital Lake Placid,Lake Placid,,FL,33852,,1,0,25,2013-10-19 12:45:46,271,2015-05-05 09:45:51,2166,1210 US HWY 27 N,,0,0,0,0,0,0,,,,,,,,,,,,,,,30FA,,,,27.320164,-81.370458,Ground pad west side of hospital. Hospital NE side of the lake.,40 FT POLE&#044; 30 FT TREES 150 FT NE; 25 FT POLE 100 FT NW,,41x40,,concrete,yes,,yes,0,0,,0,0,,
2167,1,Florida Hospital Memorial,Daytona Beach,,FL,32117,,1,0,25,2013-10-19 12:51:53,2069,2015-12-03 21:14:04,2167,301 MEMORIAL MEDICAL PKWY,,0,0,0,0,0,0,386-231-6000,,,,,,,,,,,,,,4FL6,,,,29.243736,-81.107158,Ground pad NE side of hospital east of i95,Buildings west and south of pad. Trees east of pad,,68x68,,concrete,yes,,yes,0,0,,0,0,,
6120,1,Florida Hospital Memorial Medical Center - Daytona Bch,Daytona Beach,,FL,32117,,1,0,2078,2015-12-06 14:41:17,2433,2017-01-25 13:08:38,6120,301 Memorial Medical Pkwy,,0,0,0,0,0,0,(386) 231-6000,,,,,,,,,,,,,,4FL6,,,,29.243732,-81.107173,Ground level helipad located at northeast corner of hospital.,,,,,,,,,0,0,,0,0,,
2181,1,Florida Hospital North Pinellas,Tarpon Springs,,FL,34689,,1,0,25,2013-10-19 14:27:45,1493,2015-02-13 20:42:24,2181,1395 S. PINELLAS AVE,,0,0,0,0,0,0,,,,,,,,,,,,,,,FA58,,,,28.132642,-82.758411,Ground pad west of hospital. Hospital east of golf course.This is not marked as a helipad only by strobe lights put out by security. Be aware &#044; you will be landing very close to the building,Hospital building and entrance east of pad. Trees and power lines west of pad,North / South,58x47,,asphalt,yes,,,0,0,,0,0,Local fire department has to be contacted before landing and departure. Road will be closed down by local PD before landing and departure as the pad is VERY close to the road,
6114,1,Florida Hospital of Palm Coast,Palm Coast,,FL,32164,,1,0,2078,2015-12-04 16:17:16,2078,2015-12-07 10:35:47,6114,60 Memorial Medical Pkwy,,0,0,0,0,0,0,(386) 586-2000,,,,,,,,,,,,,,61FD,,128.325,,29.47927,-81.19051,Ground level helipad west of the hospital.,Trees to the north and west of pad. Close proximity to Flagler County airport (FIN). Twr 118.95,,,,,,,,1,0,,0,0,,
2163,1,Florida Hospital Sebring,Sebring,,FL,33872,,1,0,25,2013-10-18 17:41:30,271,2015-05-05 09:46:28,2163,4200 SUN &#039;N LAKE BLVD,,0,0,0,0,0,0,863-402-3373,,,,,,,,,,,,,,FA52,,,,27.538025,-81.509278,Ground pad south of hospital.,Trees west of pad.,,62x62,,concrete,yes,,yes,0,0,,0,0,,
2257,1,Florida Hospital Tampa,Tampa,,FL,33613,,1,0,25,2013-10-20 16:29:58,1512,2015-02-26 07:25:27,2257,3100 E Fletcher Ave,,0,0,0,0,0,0,813-971-6000,,,,,,,,,,,,,,,,,,28.070492,-82.422303,Ground pad NE corner of hospital,,,60 x 60 ft,,concrete,Yes,,Yes,0,0,,0,0,,
2168,1,Florida Hospital Waterman,Tavares,,FL,,,1,0,25,2013-10-19 13:02:42,1447,2015-04-13 10:10:38,2168,1000 Waterman Way,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,28.824369,-81.710494,Ground pad NE of hospital.,Buildings south of pad,,150x80,,Concrete,yes,,yes,0,0,,0,0,,
5364,1,Florida Hospital Wauchula,Wauchula,,FL,33873,,1,0,1512,2015-02-26 08:35:14,1512,2015-02-26 08:38:38,5364,533 W Carlton Street&#044; Wauchula&#044; Florida  33873,,0,0,0,0,0,0,(863) 773-3101,,,,,,,,,,,,,,,123.025 VHF,None,None,27.53545,-81.816915,64 foot X 128 foot grass helipad with small white letter &#039;H&#039; with cinderblocks.  Pad is 220 feet northeast of hospital entrance&#044; situated between hospital access road and medical office building parking lot.,Low-level (appx 40 - 50 ft) power lines running along north side of Carlton Street - 115 feet north of pad&#044; nearest hospital parking lot light standard 80 feet west of pad&#044; and 75 ft antenna on east end of hospital building - 190 feet south of pad.,Final approach from north to south preferred&#044; but LZ not too cluttered to enable approaches from any cardinal heading if wind dictates.,64 X 128,N/A,Grass,Flagpole @ hospital entrance,103 &#039; MSL,None,0,0,,0,0,,
2271,1,Florida Hospital Wesley Chapel,Wesley Chapel,,FL,33544,,1,0,25,2013-10-20 18:21:12,1512,2015-02-26 07:44:44,2271,2600 Bruce B. Downs Blvd,,0,0,0,0,0,0,813-929-500,,,,,,,,,,,,,,27FL,,,,28.194722,-82.350444,Ground pad SE corner of hospital.,Trees circle perimeter of pad.,,61 x 61 ft,,concrete,Yes,,Yes,0,0,,0,0,,
6770,1,Florida Hospital Winter Garden,Winter Garden,,FL,34787,,1,0,2433,2017-01-23 09:39:53,2081,2020-01-19 20:10:41,6770,2000 Fowler Grove Blvd,,0,0,0,0,0,0,407-614-0500,,,,,,,,,,,,,,FA00,,,,28.52315,-81.589059,Concrete circle pad 65&quot; around&#044; 85&#039; with the grass to the fence.,,approach from the south.  Avoid built up areas for noise complaints.,65,,Concrete,,,,0,0,,0,0,,
5282,1,Florida Hospital Zephyrhills,Zephyrhills,,FL,,,1,0,1459,2015-01-28 14:50:04,1459,2015-01-28 14:50:04,5282,7050 Gall Blvd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,28.26098,-82.185478,Helipad NE side of Hospital,Water Tower NE of Pad.,,80 X 80,,Asphalt,,160',Perimeter,0,0,,0,0,,
2159,1,Florida Hospital-Altamont,Altamonte Springs,,FL,32701,,2,0,25,2013-10-18 17:13:20,25,2013-10-18 17:13:53,2159,601 East Altamonte Drive,,0,0,0,0,0,0,407-303-5612,,,,,,,,,,,,,,01FD,,,,28.666653,-81.369667,Ground pad north of hospital east of i4.,Trees north south and west side of pad. Parking structure east of pad.,,110x110,,concrete,yes,,yes,0,0,,0,0,,
2157,1,Florida Hospital-Fish Memorial,Orange City,,FL,32763,,1,0,25,2013-10-18 16:57:58,25,2013-10-18 16:57:58,2157,1055 SAXON BLVD,,0,0,0,0,0,0,386-917-5020,,,,,,,,,,,,,,3FL2,,,,28.915078,-81.285219,Ground pad north of hospital.,Trees east and west. Building south.,,40x40,,concrete,yes,,yes,0,0,,0,0,,
2162,1,Florida Hospital-Flagler,Palm Coast,,FL,32164,,1,0,25,2013-10-18 17:33:54,25,2013-10-18 17:33:54,2162,60 MEMORIAL MEDICAL PARKWAY,,0,0,0,0,0,0,386-586-4550,,,,,,,,,,,,,,61FD,,,,29.479297,-81.190497,Ground pad west of hospital. Hospital west of i95 and NE of Flagler airport,78 FT PLINE 1200 FT WEST; 40 FT BLDG 245 FT EAST; 50 FT TREES 300 FT NORTH; AND 50 FT TREES 275 FT WEST OF PAD. Hospital near approach/departure routes of Flagler Airport,,60x60,,concrete,yes,,yes,0,0,,0,0,,
5273,1,Florida Orlando Hospital South,Orlando,,FL,,,1,0,1448,2015-01-26 11:53:56,2081,2017-04-20 06:49:30,5273,601 East Rollins St.,,0,0,0,0,0,0,,,,,,,,,,,,,,,37FA,,,,28.575667,-81.36825,,,,,,Concrete,Yes,Gnd Level,LED,0,0,,0,0,,
2169,1,Florida State Hospital,Chattahoochee,,FL,32324,,1,0,25,2013-10-19 13:15:35,25,2013-10-19 13:15:35,2169,PO BOX 1000,,0,0,0,0,0,0,,,,,,,,,,,,,,,31FD,,,,30.706431,-84.842481,Ground pad west of hospital in grass field.,55 FT BLDG 450 FT FROM PAD; 150 FT TOWER 650 FT FROM PAD,,20x20,,turf,yes,,,0,0,,0,0,,
2170,1,Fort Walton Beach Medical Center,Fort Walton Beach,,FL,32547,,1,0,25,2013-10-19 13:20:39,2444,2017-07-23 23:12:32,2170,1000 MAR WALT DRIVE,,0,0,0,0,0,0,,,,,,,,,,,,,,,FD45,,,,30.455367,-86.632619,Ground pad NE side of hospital. Hospital on north side of town. This pad is closed UFN&#044; Use alternate LZ&#044; 1 nm NW at Fair Grounds.,Trees east of pad&#044; buildings on west side. Eglin AFB NE of hospital.,,40x40,,concrete,yes,,yes,0,0,,30.466667,-86.621617,Unlit&#044; Dirt/grass field across the street from County Offices at Fair Grounds. Trees on 3 sides&#044; road with wires on East side. Requires ambulance to go to hospital approx 1 nm SW.,
